risk,comment
1,호주에 거주하고 있는데 구글기프트카드 사서 결제하려는데 지원이 안되는 통화인건가요?? 호주달러는 돈이 아닌가요??
1,게임 하는 사람은 몇없고 캐릭만 많고 평균연령이 50대인 게임 막피하면서 작업장하고 중립인척 하는 혈만들어서 라인보다 더 못한짓하는 노인네들 많은 곳 경로당
1,지워유 안녕
1,돈없으면 겜 진행이 안된다고 보면되는 사행성의 끝판왕 천만원도 우습게 들어가는
1,돈먹는겜
1,리니지m 처음 나왔을때 잠깐 게임을 했다가 저와 맞지않아 게임을 삭제한 유저입니다. 지금 이게임을 하지도 않는데 구글 컨텐츠요금으로 33.000원이 결제되어있습니다. 알고보니 요번달 뿐만아니라 저번달에도 요금이 붙어있더라고요.. 이거 해결해주세요.
1,게임 자체가 젖같고 설치도 힘들고 이런게 게임이가???
1,현질 게임 내가 왜 하고 있는지 모르겠다.
1,정말 개돼지게임
1,매출 1~5위 중 혼자 에디터 추천 못받은 것
1,무과금은 못함
1,호구 게임 절대 금지! 현질 하다 망한다
1,출석이 계속 수령이 안됩니다 아인하사드가 9999라서 한번 수령 못받았었는데 그이후부터 계속 화면이 넘어가지않고 수령도안되고그렇네요 확인부탁합니다ㅠ
1,돈만쳐먹는게임
1,재미는 있지 다만 과금은 선택이 아닌 필수란 생각 또한 들이는돈에비해 남는건 글세
1,40일넘게 하루12시간이상 사냥하면서 레벨이 68을넘었지만 녹템두개득한개 전부일정도로 아예 아무것도 나오지않는다 변카나 그런것뿐만 아니라 템도 돈주고 사야하는 현질겜이다 나같은 소과금은 안하는게 좋다
1,"과금유도가 너무 심함.. 무과금 중,소과금 분들도 어느정도 즐길 거리는 있지만 엄청난 노력과 인내심이 있어야 조금 티가 나는 게임"
1,쓰레기 돈 만 먹는 게임
1,재미없음
1,거지거지
1,그냥그럼
1,현질 엄청 유도하며 고객 소리는 개무시하는 게임
1,돈만밝히는게임
1,드러워서 못해먹것네ㅋㅋㅋ
1,플레이포인트로 화령강화주문서 삿는데 왜안들어오나요
1,돈만 요구하는 게임
1,현질 유도 개쩜
1,이~~김택진
1,사행성ㅜㅜ
1,매크로를 유저가 돈주고 직접정리해야되는 갓겜
1,돈벌레
1,너무 돈만밝히는거아니요! 쓸데업는데 돈쓰지말고 유저를 생각해줘여. 과금하면 뭐해!
1,"이게임 시작하여 돈천만원은 든것같은데.. 물론 모든게임은 자신만족을 위해 현금을 쓸수밖에 없다는것은 알고있고 현금유도아이템들을 이해한다. 하지만 확률조작의 의혹은 안생길수가 없다. 캐쉬템(반지. 빛티.귀걸이등)의 강화확률이 엉터리이다! 예를 들자면 반지 상자11개묶음상품을 4개를 사서 강화를 시도해보았다 (44개) +1강화하는데 60%라하면 적어도 25~26개, 여기서 +2강화하는데 50% 적어도 12~13개 +3강화하는데 33% 적어도 4개 +4강화하는데 25% 적어도 1개를 성공시켜야 맞다. 그러나 이건 무슨 추풍낙엽마냥 증발한다. 돈천들어서 지금 남은아이템 해봐야 50만원정도갚어치? 현금을 든 만큼 어느정도 유저에게 보상이 있어야 하지않는가? 이건 무슨 사기당하는 기분이니.. 돈독올라 유저들을 기만하여 돈빼먹는 시스템..개선이 필요하지 않는가? 적당히 수익을 올렸으면 한다. (게임을 접지못하고 미련이 남아서 이 정도로만 한다)"
1,돈만 빨아먹는 게임 그럼에도 내가 계속 돈을 쓰는 이유는 뭘까
1,현질유도 최고..당신들 급여도 확률로 받아가십쇼..
1,도 투더 박
1,아니라바던전을 주말에만 개방하면 상식적으로 몹이 있을거라 생각하세요?
1,막피빼면 개않음 카오페널티가아닌 버프상향? 살인자를 우대하는개임!
1,사행성이 너무심해 요
1,거짓말쟁이. .
1,과금 무자본 차별 너~~무 심하네요
1,작년까지 했던 유저입니다 페북아이디로 했었는데 존재하지 않는 계정이라네요..거의 천만원 투자했었는데
1,쓰래기게임
1,유저를생각해라 안그럼 망한다
1,업데이트 다운 받았는데 갑자기 잘못된 접근 뜸 계속 접하니 3005뜸 빠른 해결 부탁
1,쓰레기 과금유도 게임입니다
1,돈에 미친회사의 잘만들어진게임
1,잠수패치는 왜계속 하는거에요 확률도 거지고 라던은 왜이용시간이 주말로 비뀜 그지 같네 진짜
1,"인벤 정리만 하면 팅김 같은 계정에서 특정케릭만 팅기는데 뭐죠 , 욕나옵니다,,어떻게 좀 해보소 인벤 정리좀 하고삽시다"
1,라바시간을 그렇게해주면 일반중립들은 어떻게 사냥하라는거에여?. ㅠㅠ
1,돈태진
1,접속이 안되자냥 짜증난다
1,착용 아이템을 한개에 수십만원에서 수백만원에 판매하는 게임이 역사상 또 있을까??? 영웅템 한개제작에 60-70만원 한캐릭(계정아님)정액55000원
1,사행성심항 아주!!
1,ㅠ ㅠ과금러 전용 이벤만 해주시네요...
1,절대 하면 안되는게임 현질 유도 게임
1,돈먹으면 돈값좀해라
1,돈돈돈돈돈돈돈 없으면 못해
1,이건 게임이아니다 빠찡코다
1,자꾸 에러 뜨고 안들어가지네 ㅠㅠ
1,택지니횽!! 청문회 한번 더 ㄱㄱ?!
1,현질에 강한 게임
1,도박겜
1,100% 사행성 돈 없으면 못하는 게임 입니다 다들 참고하세요 100 만원이 1원 값어치도 안됩니다
1,최악
1,돈 엄청 줘야 할 수 있는 겜 입니다. 한달에 5백이상 투자 할 생각 없으면 시작도 하지 마시길...
1,돈없으면 못하는게임 ㅋㅋㅋㅋ
1,어제까지게임했는데 왜로그인화면에성엄춰버릴까요?제거후 다시설치했는데
1,드랍율 갈수록 극악
1,하지마요 돈없으면
1,리니지게임이용약관동의해도다음페이지로안넘어가요
1,현질최악게임
1,다운로드중....일케 나오고 다운이않데고있네요ㅜㅜ
1,유저 배려라곤 1도없는게임... 오로지 과금에 치중한게임
1,좋다는 반응+ 궁금점 리뷰했더니 몇달이 지나도 답이없어서 별점테러간다 개극혐 현질유도
1,ㅋ말이필요함? 엔씨임
1,파템이랑 뽑기 인첸확률좀 올리자 엔씨야
1,30일짜리 출석체크를 180일 하는게임 유져한테 돈받고 팔려고 혈안이되어있는 게임 ㅋ
1,돈돈돈 이게 사행성 게임이 아니라고? 국감 한번더 가쟈
1,게임
1,제 다른폰으로 동생이 결제해서 사용하고있더군요.. 일주일만에 20만원을 넘게 결제했습니다 계정정지후 환불받으려는데 절차나 고객센터번호좀 알려주세요
1,모두 접자
1,하지마세요 결혼과 같은 것에요 하면 후회해요 현질하면 더 후회해요 그냥 하지마세요
1,현질 유도만 엄청하는 게임
1,안하는게 정신건강에 이롭다
1,개인거래좀되게해줘라..서로 필요없는거 교환좀하게 아님뽑끼에 해당클래스꺼만 나오게하던지
1,돈만 밝히는 악덕 기업 아이템을 몹드랍이 아닌 캐쉬로만 팔아먹음.
1,좉같음 진짜 개좉같음
1,최악의게임
1,돈돈돈 이자식들아 돈벌궁리만 하냐
1,j져
1,하지마라 안하는게 답 nc에 돈바칠돈으로 맛난거사먹어라ㆍ
1,좋아요
1,오로지 돈만 뜯어내려는 게임
1,너무 돈밝히지마라
1,용옥이라는 정액제 시스템도 흥했고 개인거래도 수수료만 붙여도 좀더 활성화 될텐데요 왜 아직도 업뎃 하지않나요 대단합니다
1,쓰레기게임
1,시작해서는 안돼는 게임
1,Nc는 유저를 똥으로알고 돈빨아먹을궁리만함 뭐내놓고 과금유도하고 그걸 쓰레기로만들고 다시 과금시키는걸 벌써 10년째하는데 그걸당하는 ㅎ9들보니 맘아프다
1,매주마다상자유도.드랍률하락.강원빠징코보다더한게임
1,변신캐릭이 너무 안나오네요. 결제도 좀 했는데 변신캐릭좀 영웅이나 전설좀 줘요.
1,예전에는 받아먹고 나눠먹고 했어 게임사 입장에서야 수익이 발생이되야 하겠지만 너네 엔씨 벌만큼 벌었잔아 드랖율?인첸?다 만져놨더라? 과금유도도 유도지만 진짜 그만빨아먹고 이젠 추억 에 리니지 즐길수 있게 해줘 정힘들면 서버 하나 빼줘봐 진심 이러다 너네도 현기꼴난다 신서버 하난 거래도할수있고 용옥 같은거 55000원이 늬집이름이냐 ?정액제야? 이런거 하지마 너무비싸잔아 처음으로 접하신분들 제발 하지마!!!이게임이나 강원카지노나 다른게 뭐가 있냔 말이지!!!!
1,잘하고 있다가 갑자기 잘못된접근입니다 라고 문구나오더니 접속이 안됩니다 댓글 달아주는거 보니 어이 읍네 ㅋ 개선요구하면 반영을 해야지 노력은 해봤냐 글만 써 놓으면 머해
1,출석체크35일다해서 마지막에 희귀인형받는날인데 소지품으로안드러왓어요
1,최악 돈지널 엔씨 겜 안해
1,현질
1,오늘이7일째 되는날이라서 룸티스 교환증서 받을라니까 이젠 출첵도 안되넼ㅋㅋㅋ
1,그냥 쓰렉이
1,다운받음계속에러뜸ㅡㅡ뭐고
1,"안적으려다가 적는건데, 진심 확률조작도 적당히 해야하는데, 확률조작 너무심하고, 현질유도 심하고, 그냥 돈벌려고 당연히 게임 개발하는건 인정하나, 해도해도 너무하는 게임. nc 대표 김대표님이 분명히 청문회 나가서 땀 뻘뻘흘리셨을 그때쯔음, 이벤트 빵빵하게 하더니, 다시 시간지나니 현질유도만 무한정. 한번더 끌려가야 게임이 어느정도 발전이 있을듯 보임"
1,아니 친구랑.같이하고 싶어서 다운받았는데 무슨 생성제한이라고 뜨는데 무슨 친구랑 같이.겜할려고하는데.그것도 막아가지고 뭔겜을 하냐고 처음에 진입 장벽이 있는데 처음에 친구랑하면서 배우면서 할러고 하는데 개판이네 진짜
1,엔씨 : 매크로도 유저다 고로 내비둔다 유저 : 우리는 호구다 고로 돈질한다 응 안해 ^.^
1,겜 머겉네 진짜
1,업종 바꿀회사 빨대꼽고 최대한 빨리빨고 업종변경 냄새남 BJ들이 현질유도 게임
1,잣같은겜
1,"중국에서 누군가 내 휴대폰으로 결재를 해서 환불문의를 했는데 환불이 안되는건 무슨 문제임?? 지금 이 게임을 안하는데 3300원씩 7번 결제되었고 도용증거, 내가 하지 않았다는 증거 다 있는데 환불방법과 처벌방법을 좀 알려달라"
1,강화 무조건 실패네 드러워서안해
1,다운받다 리뷰보고 삭제합니다. 별하나는 매너상 드리는거니 더 좋은 리뷰가 많아지면 돌아오겠습니다.
1,하지마라 돈덩이다
1,nc유지수단 그이상은 아니다 뭐하러 해 안하고말지
1,케릭터 삭제 조건이 제한적인게 너무 불편하네요. 레벨 60이상 키워야 삭제가능한 것은 불필요한 조건이라고 보는데요. 이 점은 반드시 개선 조치가 필요해요. 불필요한 서버에 케릭을 굳이 존치 시켜야 될 이유는 없다고 보는데요.
1,이건 게임이 아니지 도박이지.다 아는사실 인데 눈가리고아웅하긴
1,아직도 엔씨한테 돈 꼬라박는애들이 있나보네 의원님 이건 사행성게임이 아닙니다
1,노잼
1,ㅜㅜ 구글이랑 연결이 자꾸 안된대여 ㅜㅜ 지우고 다시 깔아도 그렇고... 하... 이거 어뜨케해야되여? 끄앙 ㅜㅜㅜ
1,에러코드100105라고 접속안됩니다 해결좀
1,겜 돌리다가 중간에 전화와서 전화통화 후에 다시 로그인 할려니깐 안되네요 노트9 사용자인데 이거 왜 그런거죠 게임 삭제하고 다시 설치해도 안되고 과금도 하고 열심히 재밋게 하는데 짜증나네요
1,랙이너무심해요
1,무과금추천 소소하게 즐기시는거 추천 어마무시하게 지르시는거아님 티도안나요..
1,이딴 게임 별 하나도 아깝다.
1,아툰상자 구입했는대 다이아랑 들어온게 없네요 확인좀 부탁드려요
1,결제를 눌렷다가취소햇는데 게임상 취소가됫는데 휴대폰은결제완료됫네요 처리좀해주세요
1,유저들 봉으로아는 엔씨 다시는 엔씨 겜안합니다
1,사행성 너무 심하다
1,어이가 존온나 없다 무과금 유저라 소소하게 6검4셋 맞추고 놀려고 매너모드키고 사냥 하는데 그냥 벌레죽이듯 죽여된다 신섭 사람 많아서 시골섭에서 조용이 할려니 장비좀 있다고 신규 유저 개벌레 취급하네요 과금하실분들만 하세요 신규유저 보호따위는 진작에 개나줘버린 NC입니다
1,운영굳
1,월급 투자겜
1,그냥 쓰레기
1,아이템과 아덴은 현질안하면 모으기 힘들고 그냥 렙만 올리는게임
1,진짜 자동들 졸라 많음!! 해결 방안이라는게 해방되 대정령인데 열심히 돌아다니는 자사만 죽는 실정 이네요 ㅋㅋㅋ 거기다 이제 자동들은 그냥 재자리 움직이지도 않고 사냥중 ㅋㅋ 어는순간 맵을 벗어나서 뒤지는 아주 기똥찬 게임이 되가고 있네요 !!
1,소소하게 즐기려고 사람없는 섭에 갔다. 몹이 많아서 와 하면서키우는데 ㅋㅋ 불법프로그램 제제대상이라고 떡하나 뜨더라. 이걸우째 운영자 눈가라고 아웅인가? 아니면 직무유기인가. 메크로가 돈되는 몹만치더라고. 와.. 기술이 발전 했더라. 싸이밭가니. 다크랑 싸이만치고 버그베어는 무시하더라. 이야. 이뿐아니야. 풍룡의 상흔갔더니 밀림호랑이만 돌아댕기더라..... 이야.. 예전 리니지생각나서 역시는 역시더라. 메크로 안잡는건.. PC야 월계정이니 넘어간다만.. 모바일에..ㅋㅋ
1,"별 하나도 아까울정도로 게임이라는 본질을 왜곡시킨 쓰레기. 재미를 느낀다는 쾌감에 과도한 지출을 유도함에 있어서 설계 자체가 매우 치밀하며, 게임이라는 본질을 왜곡하고 망각에 사로잡히게하는 정신나간 물건"
1,무과금은 아템을주지 않는다
1,호구들잡어
1,별한개도 아갑다 만만
1,도박게임 차라리 슬롯머신을 하세요
1,접속오류 어케해야하나요??
1,왜이렇게 중간중간 팅겨. . . .
1,돈질게임
1,이벤트는 전부 다 돈쓰는 것뿐인 게임
1,할말이 없네요
1,확률조작 잠수함패치가 너무심함
1,나도현질하지만 너무 사행성이다
1,와 이건 뭐 현질을 안하면 게임을 할 수가 없네 과금 유도도 유도지만 사행성 쩌네요 완성형 아이템을 파는게 아니니 차라리 인첸 모두 된 아이템을 파세요 그리고 무늬만 이벤트고 돈벌려는 수작질 좀 그만하세요
1,스냅드래곤좀 어떻게 해줘요 렉 개쩔어!!! 전채화면 누르면서 상점이용하면 렉 하나도 없드만!! 업뎃할때 잘좀 해요!! 겜을 못하것네
1,하지마
1,"우주에서 가장 돈독오르고 과금유도가 심한 게임. 가정파탄, 인생불구 되는사람 많이봤다. 하지만 눈과 귀를 모두 닫고 매주 새로운 패키지를 출시하며 단물이 다빠지면 신섭을 주기적으로 오픈하여 또 과금을 하게 만드는 게임"
1,100만원 무과금이다...하지마라...
1,엿같은현질게임
1,자신이 억단위쓴다면 별5개
1,결고 권하고 싶지 않은 쓰래기 사행성게임 별 한개도 아까움
1,저도 이개임을 햇지만 솔직히 처음애는 할만 하지만 나중에 고랩때는 고급아이탬을 마추려면 그만큼에돈 내면서 개임 하기가 부담스럽고 나중에는 안하고싶은 마음이더들어지듸군요 그래서 저도 지금 1년째 이깨임 안해요
1,하지마라 택진이는 나쁘다...
1,게임은 과금유도 참고 할만한데 팅겨서 못하겠습니다 지금 벌써 몇번짼지..이것도 안녕..
1,아니 성인인증은 왜하는거여
1,도박 게임.
1,과금유도게임
1,말해야 아나?
1,지경운 반복사냥~~무한반복
1,역시 개돼지 게임
1,메크로 정리도 안하고 운영자는 있는건지 없는건지.... 이젠 망나니들 전쟁터
1,앱다운로드가 돼지않습니다
1,3백만원 허공 ㅈ질
1,사양
1,구식 게임 사람많고 렉만음 겜플레이중 온갖 갖가지 피케이 난무 이루말할수 업는 초 쓰래기
1,돈쓰면 강해짐
1,더러운현질게임
1,돈이 많이 들어감. 그리고 업데이트후 100%에서 안넘어감. 왜 이런겨?? 짱남
1,쓰레기 게임
1,던만 쓰라고 유도
1,무슨말이 필요한가 돈질게임 니니지
1,돈없으면 정말 힘든게임
1,너무하네 진짜 툭하면 점검다이 ㅡ..ㅡ
1,그냥함
1,돈씨
1,무조건 돈 써야됨...안쓰면 못함
1,현질 강요 심함
1,현질안하면 못하는게임
1,핵과금
1,"완전무과금 하겠다면 말리진않지만 중소과금으로는 아무것도 달라지지 않는다는걸 보여줌 끊이없는 과금유도 자동사냥이가능한게임인데 사냥터에 자동사냥 죽이는 봇을 배치해놓고 아무나 죽일수있고 죽인사람에대한 패널티는 없으니 아무나죽이고다니는 막피들이 들끓고 사냥할만한곳은 수십명의 매크로 들이돌아댕기고 모바일게임인데 컴터로 돌리는것들은 또 왜그리 많은지 아직시작하지않았다면 하지않길추천하고 하고있다면 빠르게 접길기원함 개돼지라 하고있는 나를 반성함,."
1,과금유도.. 최고봉인 유져를 호구로 아는 게임임
1,유저를 돈으로 보는 게임
1,현질아님 할꺼 없음
1,다운로드 대기를 하루종일 쳐하나...
1,업데이트가 다운 안받아져요
1,개인간 거래는 언제 하나? 벌써 1년이 지났는데...할 생각이나 있나??
1,돈없고 운없는 사람은 안하시는게 건강에 좋습니다...
1,돈 투자 역대급최고 돈없음 하지마시길
1,업데이트가 왜안되나요?
1,1억이상 안쓸거면 손대지마요.
1,패치 적당히 합시다
1,답변 자체도 메크로 돌려 답변하는데....ㅋㅋ 지린다 지려 클라스 ㅋㅋ
1,ㅋㅋㅋㅋ전나게빨아먹네 안한다안해
1,하지말자
1,쉐엣 집어쳐
1,리니지
1,한달에 5만5천원 모바일게임
1,표현할 수 없는 최악의 게임
1,빠칭고와 다름없음
1,도둑놈 게임
1,일반유저 접는다 매크로 좀 잡아가라
1,돈없으면못하는게임
1,과금유도좀그만
1,r kk k
1,그들과 작업장만을 위한 게임
1,장난하나여? 현금거래 할줄도모르는구만 정지? 일을 하는건지 아님 놀기만하는건지 현질 다해놓으니까 정지시키네 ㅡㅡ 리지지 과금이 적은돈도 아니구만 확인도 안하고 정지만 때리는구만 그렇다고 뭐 보상을해줘 뭘해줘 죄송하다고 하고 또 끝이겠지...
1,너의 가정을 파괴할 게임.
1,개시방엔씨임
1,현질안하면 진행하기도 힘드네.. 현질할 흑우들만 해야할듯.. 근데 현질한다고해서 재밌어지는것도 아닌거같음
1,2시부터 3시 사이에 클라이언트 계속 생기네요 사냥하다가 계속 팅기네요!!!!
1,페이스북 연동계정 주말부터 접속안됩니다 저만 접속안되는건가요?
1,이게 게임이냐 사람 미치게하는거지 더럽아서안해
1,신규유입 이벤트도좀합시다 과금만 밝혀내지말고 무슨 이벤트도 고인물들만 할수있는 이벤트만하고 신규유저들은 엄두도 못낼 이벤트만해대는데 그만큼 가져갔으면 한번 시원하게 풀때되지않았습니까
1,차라리 해외가서 카지노를하자
1,재미없어서
1,인생중 제일 쓰레기 게임이라고 생각하면 된다. 왈가왈부 할거없이 그냥 시작을 말고 만약했다면 과금하기전에 삭제해라 고랩에 고장비 바라는 망상은 버려라 한심하게 나이먹고 이런게임 하지마라 힘들게 돈 벌어서 이런데다 쓰지말거라
1,돈니지
1,방금 카드뽑기해서 영웅걸려서 카드교체로 오웬그린뽑았는데 왜 카드변신에 없는거죠 ?빨리좀 확인하고 조취해주세요 어이가 없네요
1,게임을 하려고 돈을 쓰는건지 돈을 쓰려고 게임을 하는건지 몇백만원 과금해서는 티도 안나는 게임입니다 몇백 과금해도 몇천 몇억 과금한 사람들한테 쳐맞고 사냥터 구간별로 교묘하게 방어 일정수준으로 못만들면 사냥도 불가능하게 만들어 놓고 과금 유도하고 거래소 수수료 명목으로 과금한걸 또 떼어가고 그것도 모자라서 매달 과금 안하면 사냥도 못하게 하는 시스템 게임이 미친건지 유저가 미친건지 게임이 유저를 미치게 만든건지 모바일로 강원랜드 만들어놓고 도박이 아니라고 말하는 대표나 유저를 개돼지로 아는 운영진들이나 문의를 넣으면 복사 붙여 넣기...전체 리뷰
1,최악 그 자체
1,왜케 채팅 오류가 많이남 채팅을보낼수없습니다 계속뜸 빨리수정좀 s9버전 pie 828282 아니 그냥 내용전달해주면되자나요 왜 내가 그쪽으로 다시보고를 해야되요? 버그 보고하는것만해도 업무줄여주는건데
1,내가절대다시는안한다
1,이 게임 왜 아직도 살아있냐... 머저리들 리니지에 인생 판새끼들이 돈쳐바르고 1위 만들어주었네.
1,설치하고 실행하니까 서버오류가 떠서 못하고 있음
1,재미 없음 캐릭 이동 공격 해보고 바로 삭제함.
1,돈없이 못하는 게임 사행성도박과 폭력에 노출된 게임
1,하면 흑우새끼됨 별거없이 텔잡고 텔잡고 지긋지긋
1,돈없으면 못하는게임... 어설프게 1~200만원 현질해도 티도 안나는게임...어느사냥터를 가든 재미 좀 보고 케릭을 성장 시킬려면 최소 천만원단위로 현질해야 될까말까한 그런 도박게임...운영 개막장 갑질게임...공지없는 잠수패치로 무.소.중과금 유저들 권리를 뺏아간 게임...아덴드랍률하향/아이템드랍률하향/뽑기확률 확성확률 대폭하향/아이템인첸성공률 하향/각인주문서상자에서 축주문서 획득할 확률 대폭하향/이벤트도 핵과금러들만을 위한 이벤트만 하는 게임....엔씨 대표작 리니지란 게임을 한순간에 강원랜드 도박장보다 더 극심한 악의구렁텅이로...전체 리뷰
1,기기등록 오류 쫌 어떻게 해주세요 지혼자 sMs 문자번호 엳달아받더니 횟수추가불가 라고 뜨는데... 정말 어이가 없네요 ㅡ ㅡ 그리고 기기등록 번호도 한번도 못 누르고 지혼자 막 엳달아 오는데 이거 게임하라고 하는건지 사람 엿먹이는건지 알수가 없네요...
1,개돼지 돼다가 그지됐다...
1,진짜 돈몇십 가지고는 못함ㅋㅋ 피니지 뺨치네 몇백이상이 소과금인가..ㅋ 지겨워서 떠남 ㅂㅂ2
1,돈빨아먹기 급급한 쓰레기게임.
1,계속 가방정렬 누르면 팅기거나 일부 장비착용시 계속 팅기는현상있어요 게임을 어케하라는건가요?
1,이걸이벤트라고 만든기가? 미치겟네
1,정말 욕나온다 무과금하지마쇼 다야좀 모아서 뭐좀하려면 압류합니다
1,무과금으론 못하겠다
1,갑옷이없어짐..왜요.. 수정갑옷+5 현질했는데..왜사라진거죠..대답빨리해줘요
1,리니지는 발전이 없어. 맨날 신서버에 기존에 있던거 끼워맞춰 팔기식. 돈벌려는 수작만 작용하는데 그게 재미가 있느냐 전혀 거든. 그러니 유저가 떠나지. 랭커지만 걍 접는다. 그냥 노답이다.
1,젖같은 게임임
1,장비 안데서 글루딘 앞마당에서 겨우 강화중이구만 작업장? ㅎ 로그는 제대로 보고 계정 정지 시킨거임? 운영을 원래 이렇게 하나요? 그럼 자동사냥을 만들질 말든가요.. ㅎ 현질 안하고 겜하면 다 작업장으로 생각하는? ㅎ 어처구니가 하늘을 찌르시네요...
1,접속이 않되고 로딩만 뜨는이유가 새로깔아도 그러내.
1,시작한지 얼마 안된 초보인데..이벤트는 항상 60렙 이상만 가능하게 하니 초보자는 뭘 해야할지 모르겠음...신규와 기존유저의 갭을 줄일 생각이 아니고 게임사에서 갭차이를 만드니 더러워서 못하겠음..
1,엔씨 정신차려라. 이게 도박회사지 게임회사냐? 언젠간 유저들 다 등돌릴거다. 캐쉬템을 팔려면 운영이나 제대로 하던가. 특히 리니지2 운영팀 니들 얼굴이나 좀 보고싶다. 어떻게 생겨먹은애들인지.
1,왜하냐
1,친구때문에 시작했는데 오토잡는다면서 뉴비배척는겜 정령머냐고 ㅋ
1,이게 게임이냐 놀음이지ㅋㅋ돈천써도 무과금되는게임ㅋㅋ
1,자신의 돈을 의미없이 날리고 싶으면 하셈 대가리에 돈만 가득찬 제작진의 쓰레기 게임ㅎㅎ
1,어후 렉만 더럽게 걸리네
1,이런 쓰레기겜을 아직도 하네ㅋㅋ 여기 현질할 돈으로 효도해라 정신나간 아재들요
1,"저는 이게임 해본적도없는데 갑자기 구글플레이에서 3월1일, 3월2일, 4월1일 에 보석??다이아??를 결제했다고 알림이와서 신고를했더니 구글측에서 사기의심정황이 없다고 환불이 안된다네요 NC 에서라도 환불처리를 해주셨으변 하네요"
1,투기조작
1,조만간에 아덴도 팔아먹을기세네 허허허 어이가읍다 ㅎㅎㅎㅎ
1,읰ㅋㅋㅋ원님ㅋㅋㅋㅋㅋㅋㅋ리닠ㅋㅋㅋㅋㅋ짘ㅋㅋㅋㅋㅋMㅋㅋㅋㅋㅋㅋ은ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ사행ㅋㅋㅋㅋ성ㅋㅋㅋㅋㅋㅋ겤ㅋㅋㅋ임ㅋㅋㅋㅋ잌ㅋㅋㅋㅋㅋㅋ아닙닠ㅋㅋㅋㅋㅋ닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1,돈없인 하지마라
1,보기만하고하려하지말라파국이다
1,더이터를 얼마나쳐억을라는거야 설치를햇다 오류뜬다고지웟다 똥개 훌련을 몇번이나시키는거야
1,이거 게임 아닌거 알제?
1,게임 깔고 11만원 질렀는데 조금있다가 들어가니 계속 오류뜬다고 접속이안되는데 어떻게해야하죠
1,돈없으면 하면안돼는게임 ㅎ
1,이게 무슨게임이야 도박이지
1,드디어 지웠다.
1,아덴 획득량이 엄청 줄었네요 간만에 접속했는데 이거원 매크로 잡자고 일반회원은 겜하지말라고 하는건가 아덴획득량 공지도 없고 밸런스 자체가 말이 안되네요 유저를 개돼지로보는듯 vvip만사람이고
1,쓰레기게임 쓰레기기업
1,지금까지 이런 현질은 없었다.. 이것은 게임인가? 도박인가?
1,와 주기적으로 리뷰보는데 역시갈수록 쓰레기가되가네ㅋㅋ
1,한방에 흥한자 한방에 망한다
1,몬스터가 안죽네요.... 그전엔 잘 10대면 죽었던 애들이 500대를 넘게때려도 안죽습니다... 버그인가여 좀 고쳐주세여
1,설치가 왜 안되죠
1,과금 어마어마하게 안하면 못하는게임
1,자꾸튕기냐
1,쓰레기 게임 1등오래도 해먹네 적당히하고 순위쳐밀려야지 pc게임도 만들지 줄줄이모바일우려먹기 지겹지도않나 리2 블소m 나올거생각하니 지겹다 지겨워
1,돈벌래
1,사항성의 최고게임
1,너무 사행성..
1,쓰레기 게임 유저를 개 똥으로 보고있음
1,뇌가 장식인듯
1,드상이비싸ㅜ
1,"nc의 개돼지가 되기싫어 이젠 안할란다,,인생막장 리니지 폐인들 퉤퉤"
1,이벤트 현질유도이벤트만하네...
1,다운로드대기중이고 않돼요ㅡㅡ
1,장난하나 그냥 ios안되게바꺼라 짜증난다 한두번도아니고 왜 이따위냐
1,아이폰은 무시하냐!!!!
1,사이하의 활이 없어진거같아서 cs메일 보냈는데 거의 한달동안 답변도 안해주시네요....
1,개 ㅅ ㅂ 하루만에 110만언쓰고3시간만에접었다 비싼울먹었네 ㅆ
1,그래픽이 20년전 게임이라 별로네요 이게 1등인게 이해가 안갑니다
1,아니...글남겼는데 사라졋네..왼쪽상단 렙이랑 마방 ac 숫자가 안보이더니 2시간하고 딴거볼일보다 다시 재접해더니 2시간전에했던모습으로 돌아갔어요 뭐죠이게
1,사행성 심함
1,"게임은 왜 안되는겨,..."
1,너라도 하지마라 난 이미 글렀다
1,게임인지건물짓는 투자를하는건지모를정도로현질유도가 심함
1,뭐여 왜 업글 안되나요..
1,도박
1,이것은 게임인가? 도박인가? 게임을 하면 신불이되는 놀라운 카지노?
1,넘힘들어요 신규템 지원좀다른게임처럼
1,개돼지쇼 호구인증 게임
1,아 업데이트 안됨
1,카지노는 저리 가라 운영이 상당히 아쉬움 유저와에 약속은 지킬 생각 없고 현질 유도를 혀를 내두를 정도로 심하게함 법적으로 문제가 안되는게 신기할 정도 입니다
1,핸드폰 업데이트가안되요 업데이트용량좀갈켜주세요
1,돈많으면 추천
1,현질게임
1,오늘 업뎃이후 업데이트가 안됩니다 제거하고 다시 설치하려해봐도 다운이 안됩니다 안드로이드입니다
1,하지마
1,쓰레기
1,돈만바라는 택진이....
1,과금의 끝
1,f u
1,브루주아게임
1,현질 개박살 ㅡㅡ
1,돈독 제대로 오름 ㅋㅋㅋ
1,아이템 진짜 안주는게임
1,업데이트가 왜 안될까요?
1,그지 돈없으면못하는 게임 ㅋㅋㅋ무과금이 엔씨를 이기는것이다
